dataHora,ordem,linha,latitude,longitude,velocidade
05-17-2022 12:48:24,D86757,2804,"-22.9254","-43.5523",25
05-17-2022 12:48:24,D86775,2381,"-22.8851","-43.22656",14
05-17-2022 12:48:24,D87879,2336,"-22.91666","-43.60823",0
05-17-2022 12:48:25,A29035,711,"-22.87409","-43.26682",19
05-17-2022 12:48:25,A29140,472,"-22.90701","-43.17523",0
05-17-2022 12:48:25,A41031,112,"-22.95884","-43.20044",0
05-17-2022 12:48:25,A41083,538,"-22.90375","-43.18757",0
05-17-2022 12:48:25,A41131,100,"-22.90395","-43.17762",19
05-17-2022 12:48:25,A41133,463,"-22.907","-43.21075",10
05-17-2022 12:48:25,A41176,112,"-22.9005","-43.20868",0
05-17-2022 12:48:25,A48038,202,"-22.92486","-43.20832",0
05-17-2022 12:48:25,A48066,415,"-22.90044","-43.17742",0
05-17-2022 12:48:25,A50184,810,"-22.98911","-43.43753",50
05-17-2022 12:48:25,A72099,412,"-22.92503","-43.23592",0
05-17-2022 12:48:25,B10004,323,"-22.7952","-43.18193",0
05-17-2022 12:48:25,B25523,232,"-22.91649","-43.24977",0
05-17-2022 12:48:25,B25532,232,"-22.90724","-43.17556",1
05-17-2022 12:48:25,B25584,606,"-22.90232","-43.28123",16
05-17-2022 12:48:25,B25593,606,"-22.92435","-43.25217",25
05-17-2022 12:48:25,B27051,629,"-22.91344","-43.23423",32
05-17-2022 12:48:25,B27107,629,"-22.88851","-43.25474",6
05-17-2022 12:48:25,B27110,629,"-22.9228","-43.2322",6
05-17-2022 12:48:25,B27151,639,"-22.81126","-43.33002",0
05-17-2022 12:48:25,B27182,629,"-22.91051","-43.23826",0
05-17-2022 12:48:25,B28523,696,"-22.90179","-43.55431",5
05-17-2022 12:48:25,B28538,324,"-22.81539","-43.18839",0
05-17-2022 12:48:25,B28600,696,"-22.7946","-43.19664",0
05-17-2022 12:48:25,B28608,325,"-22.82035","-43.17955",42
05-17-2022 12:48:25,B31061,497,"-22.91439","-43.18345",0
05-17-2022 12:48:25,B31089,483,"-22.94226","-43.17828",38
05-17-2022 12:48:25,B31104,483,"-22.96826","-43.18336",23
05-17-2022 12:48:25,B31136,483,"-22.98564","-43.19839",0
05-17-2022 12:48:25,B31160,483,"-22.80417","-43.30976",0
05-17-2022 12:48:25,B31161,483,"-22.83062","-43.29298",4
05-17-2022 12:48:25,B32561,615,"-23.00253","-43.36637",0
05-17-2022 12:48:25,B32719,399,"-22.80956","-43.36889",46
05-17-2022 12:48:25,B32753,296,"-22.88011","-43.25948",43
05-17-2022 12:48:25,B32788,386,"-22.80466","-43.30647",0
05-17-2022 12:48:25,B32818,298,"-22.89273","-43.23954",10
05-17-2022 12:48:25,B44694,355,"-22.9073","-43.18267",0
05-17-2022 12:48:25,B51503,917,"-22.87694","-43.33752",31
05-17-2022 12:48:25,B51533,650,"-22.89796","-43.28202",46
05-17-2022 12:48:25,B51548,624,"-22.903","-43.20829",4
05-17-2022 12:48:25,B51638,624,"-22.82772","-43.40602",35
05-17-2022 12:48:25,B58027,679,"-22.87206","-43.26833",0
05-17-2022 12:48:25,B58056,622,"-22.90558","-43.24137",53
05-17-2022 12:48:25,B58076,313,"-22.83664","-43.28591",38
05-17-2022 12:48:25,B58125,628,"-22.85525","-43.26941",12
05-17-2022 12:48:25,B58160,312,"-22.89787","-43.24038",41
05-17-2022 12:48:25,B63007,665,"-22.8061","-43.36361",0
05-17-2022 12:48:25,C12040,2335,"-22.97953","-43.64811",24
05-17-2022 12:48:25,C13096,801,"-22.88209","-43.44024",0
05-17-2022 12:48:25,C13382,731,"-22.86159","-43.36994",0
05-17-2022 12:48:25,C27038,SV774,"-22.86152","-43.33061",34
05-17-2022 12:48:25,C27114,355,"-22.87845","-43.33418",51
05-17-2022 12:48:25,C30001,954,"-22.95148","-43.34821",0
05-17-2022 12:48:25,C30031,565,"-22.95057","-43.34803",0
05-17-2022 12:48:25,C30180,565,"-22.91508","-43.36071",0
05-17-2022 12:48:25,C30266,550,"-22.98681","-43.30593",25
05-17-2022 12:48:25,C30362,954,"-22.92336","-43.37443",0
05-17-2022 12:48:25,C44511,712,"-22.88164","-43.32896",26
05-17-2022 12:48:25,C47521,636,"-22.93672","-43.37202",0
05-17-2022 12:48:25,C47624,636,"-22.9269","-43.23368",0
05-17-2022 12:48:25,C47631,361,"-22.8917","-43.22047",7
05-17-2022 12:48:25,C47728,306,"-22.90622","-43.19453",18
05-17-2022 12:48:25,C47771,550,"-22.94629","-43.36034",0
05-17-2022 12:48:25,C47801,315,"-23.02565","-43.48683",0
05-17-2022 12:48:25,C47812,613,"-22.98055","-43.49084",0
05-17-2022 12:48:25,C47875,554,"-22.98991","-43.45317",42
05-17-2022 12:48:25,C51509,371,"-22.91052","-43.20922",44
05-17-2022 12:48:25,C51649,607,"-22.90561","-43.27695",0
05-17-2022 12:48:25,D13005,803,"-22.87618","-43.41937",0
05-17-2022 12:48:25,D13016,383,"-22.89244","-43.32342",9
05-17-2022 12:48:25,D13163,752,"-22.83201","-43.34238",0
05-17-2022 12:48:25,D13225,756,"-22.89993","-43.61268",39
05-17-2022 12:48:25,D13279,803,"-22.8789","-43.49148",0
05-17-2022 12:48:25,D13363,383,"-22.88563","-43.3993",17
05-17-2022 12:48:25,D17185,804,"-22.91283","-43.59719",17
05-17-2022 12:48:25,D53682,397,"-22.86243","-43.44366",47
05-17-2022 12:48:25,D53921,2310,"-22.9039","-43.18784",0
05-17-2022 12:48:25,D86323,SV866,"-22.93803","-43.58737",27
05-17-2022 12:48:25,D86330,838,"-22.9027","-43.55645",0
05-17-2022 12:48:25,D86709,2334,"-23.01466","-43.46905",39
05-17-2022 12:48:25,D86740,2334,"-23.00096","-43.33442",29
05-17-2022 12:48:25,D86765,2803,"-23.01859","-43.48188",43
05-17-2022 12:48:25,D87205,821,"-22.90096","-43.57327",22
05-17-2022 12:48:25,D87824,2336,"-22.90171","-43.55844",0
05-17-2022 12:48:26,A27682,432,"-22.91644","-43.25036",28
05-17-2022 12:48:26,A29057,457,"-22.95438","-43.18127",26
05-17-2022 12:48:26,A29132,473,"-22.90048","-43.22351",5
05-17-2022 12:48:26,A29158,350,"-22.83979","-43.31032",26
05-17-2022 12:48:26,A41142,108,"-22.98305","-43.19198",0
05-17-2022 12:48:26,A41203,440,"-22.97311","-43.21786",19
05-17-2022 12:48:26,A41369,112,"-22.90722","-43.21451",66
05-17-2022 12:48:26,A71526,409,"-22.94107","-43.17643",9
05-17-2022 12:48:26,A71536,409,"-22.95036","-43.19224",34
05-17-2022 12:48:26,A71589,100,"-22.98467","-43.1978",0
05-17-2022 12:48:26,A71617,100,"-22.90065","-43.17758",0
05-17-2022 12:48:26,A72035,507,"-22.94366","-43.20845",10
05-17-2022 12:48:26,A72079,422,"-22.92324","-43.23791",31
05-17-2022 12:48:26,B10061,328,"-22.78896","-43.16205",0
05-17-2022 12:48:26,B10107,323,"-22.87657","-43.23239",18
05-17-2022 12:48:26,B10532,630,"-22.9198","-43.24018",0
05-17-2022 12:48:26,B11528,378,"-22.84079","-43.25323",0
05-17-2022 12:48:26,B11574,363,"-22.89757","-43.29836",0
05-17-2022 12:48:26,B25502,232,"-22.90042","-43.17767",0
05-17-2022 12:48:26,B25511,232,"-22.91653","-43.25",2
05-17-2022 12:48:26,B25606,232,"-22.91317","-43.26533",37
05-17-2022 12:48:26,B25614,606,"-22.92061","-43.25915",0
05-17-2022 12:48:26,B27096,639,"-22.88261","-43.32276",11
05-17-2022 12:48:26,B27111,265,"-22.87637","-43.33454",35
05-17-2022 12:48:26,B27134,629,"-22.86533","-43.29474",37
05-17-2022 12:48:26,B28545,324,"-22.83183","-43.24377",44
05-17-2022 12:48:26,B28607,324,"-22.83909","-43.23923",33
05-17-2022 12:48:26,B32581,945,"-22.83075","-43.26914",55
05-17-2022 12:48:26,B32590,SV779,"-22.82219","-43.40269",19
05-17-2022 12:48:26,B32711,384,"-22.90024","-43.17816",0
05-17-2022 12:48:26,B32738,385,"-22.8174","-43.39352",0
05-17-2022 12:48:26,B32834,298,"-22.90952","-43.17075",12
05-17-2022 12:48:26,B32844,298,"-22.882","-43.27525",11
05-17-2022 12:48:26,B44678,355,"-22.83178","-43.27895",45
05-17-2022 12:48:26,B51532,624,"-22.88212","-43.32454",19
05-17-2022 12:48:26,B51604,917,"-22.87048","-43.35666",33
05-17-2022 12:48:26,B51617,917,"-22.88164","-43.29455",9
05-17-2022 12:48:26,B58020,312,"-22.88433","-43.25329",18
05-17-2022 12:48:26,B58088,623,"-22.91511","-43.24258",31
05-17-2022 12:48:26,C13106,341,"-22.90521","-43.19126",14
05-17-2022 12:48:26,C27004,355,"-22.89779","-43.21162",40
05-17-2022 12:48:26,C27052,775,"-22.8569","-43.32909",0
05-17-2022 12:48:26,C27069,774,"-22.8705","-43.33581",0
05-17-2022 12:48:26,C27072,774,"-22.81468","-43.30104",32
05-17-2022 12:48:26,C27198,607,"-22.9238","-43.25571",0
05-17-2022 12:48:26,C30021,954,"-22.9234","-43.3744",0
05-17-2022 12:48:26,C30169,550,"-22.97912","-43.22284",0
05-17-2022 12:48:26,C30184,565,"-23.00149","-43.3656",29
05-17-2022 12:48:26,C30313,550,"-22.94519","-43.33987",41
05-17-2022 12:48:26,C30349,343,"-22.90095","-43.20977",18
05-17-2022 12:48:26,C30366,343,"-23.00581","-43.31229",0
05-17-2022 12:48:26,C30376,565,"-22.99268","-43.25172",7
05-17-2022 12:48:26,C47510,863,"-22.95244","-43.3485",0
05-17-2022 12:48:26,C47574,306,"-22.91744","-43.24474",29
05-17-2022 12:48:26,C47766,353,"-22.88121","-43.34195",29
05-17-2022 12:48:26,C47956,2114,"-22.93779","-43.33725",17
05-17-2022 12:48:26,D13092,790,"-22.88133","-43.32521",0
05-17-2022 12:48:26,D13149,756,"-22.91474","-43.68203",0
05-17-2022 12:48:26,D13315,379,"-22.81964","-43.31441",0
05-17-2022 12:48:26,D13375,341,"-22.91452","-43.38095",0
05-17-2022 12:48:26,D53614,848,"-22.90509","-43.54089",0
05-17-2022 12:48:26,D86062,864,"-22.88116","-43.51186",0
05-17-2022 12:48:26,D86070,867,"-22.99454","-43.59284",32
05-17-2022 12:48:26,D86181,SV843,"-22.96481","-43.62005",27
05-17-2022 12:48:26,D86255,866,"-23.00221","-43.6366",18
05-17-2022 12:48:26,D86277,897,"-22.96501","-43.64757",0
05-17-2022 12:48:26,D86362,838,"-22.96841","-43.62204",0
05-17-2022 12:48:26,D86404,838,"-22.94134","-43.59079",32
05-17-2022 12:48:26,D86406,838,"-22.94603","-43.59777",30
05-17-2022 12:48:26,D86759,2803,"-23.00883","-43.54102",63
05-17-2022 12:48:27,A29110,275,"-22.91568","-43.62836",15
05-17-2022 12:48:27,A29123,473,"-22.90701","-43.20946",0
05-17-2022 12:48:27,A29182,457,"-22.88618","-43.28885",21
05-17-2022 12:48:27,A41292,538,"-22.97235","-43.22426",39
05-17-2022 12:48:27,A41379,462,"-22.95871","-43.19125",22
05-17-2022 12:48:27,A48007,415,"-22.97932","-43.1912",8
05-17-2022 12:48:27,A48082,415,"-22.92652","-43.23524",20
05-17-2022 12:48:27,A50159,607,"-22.93242","-43.2406",17
05-17-2022 12:48:27,A63515,107,"-22.86762","-43.25871",0
05-17-2022 12:48:27,B10416,2342,"-22.82113","-43.22837",15
05-17-2022 12:48:27,B11550,665,"-22.86932","-43.24688",67
05-17-2022 12:48:27,B11560,908,"-22.86153","-43.36884",32
05-17-2022 12:48:27,B27128,905,"-22.82339","-43.2866",25
05-17-2022 12:48:27,B27152,905,"-22.837","-43.28163",25
05-17-2022 12:48:27,B27153,629,"-22.82886","-43.32494",15
05-17-2022 12:48:27,B27160,639,"-22.80883","-43.30271",59
05-17-2022 12:48:27,B28504,329,"-22.79099","-43.18103",0
05-17-2022 12:48:27,B28579,324,"-22.90636","-43.19463",24
05-17-2022 12:48:27,B31132,485,"-22.92064","-43.19383",48
05-17-2022 12:48:27,B32515,793,"-23.00257","-43.36612",0
05-17-2022 12:48:27,B32628,945,"-22.84609","-43.23768",46
05-17-2022 12:48:27,B32675,793,"-22.89578","-43.56024",0
05-17-2022 12:48:27,B32773,298,"-22.8522","-43.34673",25
05-17-2022 12:48:27,B32808,665,"-22.8667","-43.24782",41
05-17-2022 12:48:27,B32817,665,"-22.84045","-43.25359",0
05-17-2022 12:48:27,B44585,638,"-22.91727","-43.24338",31
05-17-2022 12:48:27,B44634,638,"-22.86238","-43.36705",15
05-17-2022 12:48:27,B51517,917,"-22.88548","-43.30114",26
05-17-2022 12:48:27,B58177,623,"-22.91871","-43.25109",14
05-17-2022 12:48:27,B63104,920,"-22.80449","-43.36264",0
05-17-2022 12:48:27,C12044,2303,"-22.90918","-43.18048",0
05-17-2022 12:48:27,C27083,SV774,"-22.87741","-43.33594",35
05-17-2022 12:48:27,C27089,774,"-22.87026","-43.34188",0
05-17-2022 12:48:27,C27117,774,"-22.82584","-43.31382",42
05-17-2022 12:48:27,C27121,SV774,"-22.87076","-43.33556",0
05-17-2022 12:48:27,C30158,954,"-22.9727","-43.41399",33
05-17-2022 12:48:27,C41246,309,"-22.95077","-43.19337",23
05-17-2022 12:48:27,C41387,315,"-22.88876","-43.21979",14
05-17-2022 12:48:27,C47461,600,"-22.92079","-43.22464",0
05-17-2022 12:48:27,C47465,553,"-22.99972","-43.34651",17
05-17-2022 12:48:27,C47471,553,"-23.00011","-43.38899",42
05-17-2022 12:48:27,C47507,348,"-22.95196","-43.34865",0
05-17-2022 12:48:27,C47525,306,"-22.89543","-43.3503",11
05-17-2022 12:48:27,C47536,554,"-22.99779","-43.50832",59
05-17-2022 12:48:27,C47573,361,"-23.00074","-43.37845",16
05-17-2022 12:48:27,C47625,636,"-22.9325","-43.37314",0
05-17-2022 12:48:27,C47641,390,"-22.91028","-43.21146",42
05-17-2022 12:48:27,C47678,368,"-22.97703","-43.41505",0
05-17-2022 12:48:27,C47745,863,"-22.97395","-43.3292",6
05-17-2022 12:48:27,C47833,613,"-22.98126","-43.49082",0
05-17-2022 12:48:27,C47834,692,"-22.97007","-43.3607",0
05-17-2022 12:48:27,C47857,613,"-22.99105","-43.44418",50
05-17-2022 12:48:27,C47887,553,"-23.01865","-43.4595",22
05-17-2022 12:48:27,C47896,610,"-22.9184","-43.36787",0
05-17-2022 12:48:27,C47917,2114,"-22.95252","-43.34833",0
05-17-2022 12:48:27,C51608,371,"-22.90055","-43.24099",36
05-17-2022 12:48:27,D12155,2335,"-22.97127","-43.18374",0
05-17-2022 12:48:27,D13010,383,"-22.87624","-43.42005",0
05-17-2022 12:48:27,D13024,936,"-22.86308","-43.22572",40
05-17-2022 12:48:27,D13046,383,"-22.88149","-43.33012",17
05-17-2022 12:48:27,D13064,878,"-22.91607","-43.361",0
05-17-2022 12:48:27,D13102,936,"-22.87708","-43.52973",19
05-17-2022 12:48:27,D13146,383,"-22.91071","-43.22674",60
05-17-2022 12:48:27,D13177,790,"-22.90151","-43.5573",12
05-17-2022 12:48:27,D13215,790,"-22.84641","-43.36063",43
05-17-2022 12:48:27,D13257,756,"-22.91505","-43.68227",0
05-17-2022 12:48:27,D13267,803,"-22.8887","-43.39037",32
05-17-2022 12:48:27,D13290,746,"-22.87864","-43.3577",0
05-17-2022 12:48:27,D13383,341,"-22.91999","-43.36029",27
05-17-2022 12:48:27,D13384,341,"-22.91463","-43.38104",0
05-17-2022 12:48:27,D17005,821,"-22.90479","-43.5742",13
05-17-2022 12:48:27,D17168,770,"-22.91704","-43.60846",0
05-17-2022 12:48:27,D17168,771,"-22.91704","-43.60846",0
05-17-2022 12:48:27,D53597,397,"-22.83357","-43.26473",35
05-17-2022 12:48:27,D53925,2310,"-22.88741","-43.22395",54
05-17-2022 12:48:27,D86054,864,"-22.90289","-43.55547",0
05-17-2022 12:48:27,D86217,864,"-22.88315","-43.48994",8
05-17-2022 12:48:27,D86243,884,"-22.93726","-43.57796",0
05-17-2022 12:48:27,D86274,853,"-22.92348","-43.56699",53
05-17-2022 12:48:27,D86339,864,"-22.87568","-43.46969",32
05-17-2022 12:48:27,D86351,864,"-22.88227","-43.48369",0
05-17-2022 12:48:27,D86370,918,"-22.86633","-43.35884",22
05-17-2022 12:48:27,D86381,918,"-22.8959","-43.48803",13
05-17-2022 12:48:27,D87199,898,"-22.91809","-43.60829",0
05-17-2022 12:48:27,D87779,2336,"-22.86061","-43.45271",62
05-17-2022 12:48:28,A29038,210,"-22.87629","-43.21283",26
05-17-2022 12:48:28,A29073,711,"-22.91331","-43.20792",36
05-17-2022 12:48:28,A41007,309,"-22.99287","-43.2552",32
05-17-2022 12:48:28,A41017,112,"-22.96132","-43.21331",0
05-17-2022 12:48:28,A41172,309,"-23.01119","-43.32853",53
05-17-2022 12:48:28,A48099,415,"-22.93903","-43.24785",0
05-17-2022 12:48:28,A48115,415,"-22.97961","-43.20343",34
05-17-2022 12:48:28,A50009,608,"-22.92573","-43.25452",0
05-17-2022 12:48:28,A71535,100,"-22.90104","-43.17834",0
05-17-2022 12:48:28,A71600,409,"-22.91492","-43.17623",28
05-17-2022 12:48:28,B10063,328,"-22.80488","-43.20841",14
05-17-2022 12:48:28,B11567,362,"-22.91282","-43.17703",0
05-17-2022 12:48:28,B25505,SV232,"-22.91683","-43.2415",3
05-17-2022 12:48:28,B25577,606,"-22.92319","-43.2313",37
05-17-2022 12:48:28,B25580,606,"-22.90278","-43.28198",78
05-17-2022 12:48:28,B25611,606,"-22.90488","-43.26988",42
05-17-2022 12:48:28,B27061,629,"-22.85089","-43.30911",0
05-17-2022 12:48:28,B27098,265,"-22.89056","-43.24254",33
05-17-2022 12:48:28,B27144,629,"-22.81689","-43.30206",0
05-17-2022 12:48:28,B27159,639,"-22.81727","-43.30396",34
05-17-2022 12:48:28,B28554,324,"-22.9022","-43.18187",0
05-17-2022 12:48:28,B28574,696,"-22.89169","-43.24082",32
05-17-2022 12:48:28,B28631,696,"-22.82078","-43.22801",6
05-17-2022 12:48:28,B32640,793,"-22.8062","-43.36771",0
05-17-2022 12:48:28,B32727,399,"-22.90258","-43.18399",9
05-17-2022 12:48:28,B44523,721,"-22.8389","-43.28331",15
05-17-2022 12:48:28,B51644,SV917,"-22.88523","-43.31031",10
05-17-2022 12:48:28,B58081,628,"-22.84461","-43.28109",15
05-17-2022 12:48:28,B58120,621,"-22.85478","-43.26278",40
05-17-2022 12:48:28,B58161,313,"-22.86987","-43.25853",36
05-17-2022 12:48:28,B58216,622,"-22.91332","-43.26868",21
05-17-2022 12:48:28,B63011,665,"-22.79224","-43.29441",1
05-17-2022 12:48:28,B63029,335,"-22.79241","-43.29415",0
05-17-2022 12:48:28,B63039,335,"-22.79283","-43.29322",0
05-17-2022 12:48:28,C12021,2335,"-22.9946","-43.59604",17
05-17-2022 12:48:28,C13100,794,"-22.87805","-43.36071",0
05-17-2022 12:48:28,C27029,SV774,"-22.82627","-43.31506",35
05-17-2022 12:48:28,C27195,774,"-22.85846","-43.3294",2
05-17-2022 12:48:28,C27200,355,"-22.84456","-43.2498",6
05-17-2022 12:48:28,C30093,550,"-22.98855","-43.32379",0
05-17-2022 12:48:28,C41356,309,"-22.94955","-43.1881",0
05-17-2022 12:48:28,C44611,638,"-22.85365","-43.37614",0
05-17-2022 12:48:28,C47459,880,"-22.97343","-43.33533",0
05-17-2022 12:48:28,C47485,553,"-23.02038","-43.48295",0
05-17-2022 12:48:28,C47486,554,"-23.01154","-43.30019",59
05-17-2022 12:48:28,C47499,361,"-23.00038","-43.36686",59
05-17-2022 12:48:28,C47527,390,"-22.9159","-43.23606",0
05-17-2022 12:48:28,C47549,368,"-22.90576","-43.19333",0
05-17-2022 12:48:28,C47565,862,"-23.00184","-43.36704",0
05-17-2022 12:48:28,C47622,552,"-23.01057","-43.3654",27
05-17-2022 12:48:28,C47643,601,"-22.93678","-43.35116",8
05-17-2022 12:48:28,C47708,862,"-23.00162","-43.36655",0
05-17-2022 12:48:28,C47730,552,"-23.00002","-43.24204",42
05-17-2022 12:48:28,C47750,390,"-22.94151","-43.38428",16
05-17-2022 12:48:28,C47860,315,"-23.0257","-43.48743",0
05-17-2022 12:48:28,C47869,368,"-22.96081","-43.39326",18
05-17-2022 12:48:28,C51576,371,"-22.90121","-43.34711",0
05-17-2022 12:48:28,D13021,790,"-22.89832","-43.54889",41
05-17-2022 12:48:28,D13061,383,"-22.87611","-43.41995",0
05-17-2022 12:48:28,D13122,756,"-22.87797","-43.61787",63
05-17-2022 12:48:28,D13148,801,"-22.87535","-43.41908",0
05-17-2022 12:48:28,D13166,794,"-22.89364","-43.45459",13
05-17-2022 12:48:28,D13179,383,"-22.87607","-43.41985",0
05-17-2022 12:48:28,D13246,803,"-22.88317","-43.48976",13
05-17-2022 12:48:28,D13251,790,"-22.87622","-43.42007",0
05-17-2022 12:48:28,D13283,803,"-22.87567","-43.41894",0
05-17-2022 12:48:28,D13284,803,"-22.87614","-43.41953",0
05-17-2022 12:48:28,D13310,794,"-22.87967","-43.49043",0
05-17-2022 12:48:28,D13335,801,"-22.89197","-43.41747",6
05-17-2022 12:48:28,D17134,770,"-22.83405","-43.34123",0
05-17-2022 12:48:28,D17188,804,"-22.88438","-43.64638",57
05-17-2022 12:48:28,D53567,397,"-22.89566","-43.21321",60
05-17-2022 12:48:28,D53930,2310,"-22.87427","-43.46856",23
05-17-2022 12:48:28,D86059,867,"-22.98098","-43.58746",10
05-17-2022 12:48:28,D86224,864,"-22.90161","-43.55574",0
05-17-2022 12:48:28,D86367,918,"-22.84034","-43.31365",12
05-17-2022 12:48:28,D87002,898,"-22.88983","-43.55671",0
05-17-2022 12:48:28,D87117,868,"-22.90307","-43.56526",15
05-17-2022 12:48:29,A29111,473,"-22.97243","-43.20294",35
05-17-2022 12:48:29,A41074,538,"-22.90826","-43.17241",0
05-17-2022 12:48:29,A41215,309,"-22.94126","-43.17247",38
05-17-2022 12:48:29,A41284,100,"-22.95522","-43.17821",12
05-17-2022 12:48:29,A41313,309,"-22.91525","-43.17516",9
05-17-2022 12:48:29,A48034,202,"-22.90433","-43.18329",0
05-17-2022 12:48:29,A63538,107,"-22.91926","-43.17605",0
05-17-2022 12:48:29,A72110,117,"-22.94042","-43.19834",17
05-17-2022 12:48:29,B11604,363,"-22.89111","-43.35857",23
05-17-2022 12:48:29,B11634,363,"-22.91358","-43.23462",0
05-17-2022 12:48:29,B11686,362,"-22.82448","-43.27734",63
05-17-2022 12:48:29,B25504,232,"-22.90564","-43.18276",0
05-17-2022 12:48:29,B25540,606,"-22.90107","-43.20845",0
05-17-2022 12:48:29,B27009,905,"-22.86436","-43.25449",27
05-17-2022 12:48:29,B28581,321,"-22.80566","-43.20934",0
05-17-2022 12:48:29,B28614,326,"-22.79457","-43.18004",47
05-17-2022 12:48:29,B31090,SP404,"-22.86566","-43.22212",0
05-17-2022 12:48:29,B32618,399,"-22.89824","-43.21112",47
05-17-2022 12:48:29,B32841,298,"-22.87105","-43.29985",31
05-17-2022 12:48:29,B44521,721,"-22.84384","-43.28011",12
05-17-2022 12:48:29,B44524,638,"-22.91272","-43.23508",24
05-17-2022 12:48:29,B51505,624,"-22.82578","-43.40985",15
05-17-2022 12:48:29,B51566,624,"-22.91397","-43.21579",25
05-17-2022 12:48:29,B58095,625,"-22.89848","-43.27091",0
05-17-2022 12:48:29,B58190,623,"-22.89443","-43.27963",0
05-17-2022 12:48:29,B63081,919,"-22.80534","-43.36478",7
05-17-2022 12:48:29,B63088,919,"-22.84275","-43.27161",31
05-17-2022 12:48:29,C13135,878,"-22.92596","-43.35674",43
05-17-2022 12:48:29,C27058,774,"-22.86924","-43.34243",17
05-17-2022 12:48:29,C27165,775,"-22.82753","-43.29801",35
05-17-2022 12:48:29,C30091,343,"-22.98745","-43.30883",17
05-17-2022 12:48:29,C30173,812,"-22.88002","-43.35753",0
05-17-2022 12:48:29,C30181,565,"-22.95278","-43.34951",9
05-17-2022 12:48:29,C30238,557,"-22.99868","-43.2703",28
05-17-2022 12:48:29,C30242,557,"-22.98846","-43.30176",0
05-17-2022 12:48:29,C30295,550,"-22.979","-43.2226",0
05-17-2022 12:48:29,C30306,550,"-22.95162","-43.34802",0
05-17-2022 12:48:29,C30345,766,"-22.93823","-43.34958",0
05-17-2022 12:48:29,C41399,315,"-22.99553","-43.36562",24
05-17-2022 12:48:29,C44664,712,"-22.82504","-43.33256",0
05-17-2022 12:48:29,C47484,554,"-22.95288","-43.34916",0
05-17-2022 12:48:29,C47503,613,"-22.9763","-43.41416",0
05-17-2022 12:48:29,C47567,315,"-23.02596","-43.48706",0
05-17-2022 12:48:29,C47644,390,"-22.92742","-43.36128",28
05-17-2022 12:48:29,C47645,600,"-22.95296","-43.34888",0
05-17-2022 12:48:29,C47646,863,"-22.99434","-43.36625",29
05-17-2022 12:48:29,C47699,862,"-23.00186","-43.36699",0
05-17-2022 12:48:29,C47709,861,"-22.97351","-43.33543",0
05-17-2022 12:48:29,C47737,636,"-22.88188","-43.33013",0
05-17-2022 12:48:29,C47763,361,"-22.95168","-43.34854",0
05-17-2022 12:48:29,C47783,863,"-23.00178","-43.36703",0
05-17-2022 12:48:29,C47784,600,"-22.9219","-43.37358",7
05-17-2022 12:48:29,C47906,2114,"-22.90444","-43.17557",0
05-17-2022 12:48:29,C51592,371,"-22.87891","-43.26674",37
05-17-2022 12:48:29,D13228,803,"-22.91765","-43.37671",21
05-17-2022 12:48:29,D13244,803,"-22.87548","-43.41901",0
05-17-2022 12:48:29,D13245,756,"-22.86111","-43.53376",0
05-17-2022 12:48:29,D13343,745,"-22.87989","-43.35762",0
05-17-2022 12:48:29,D17195,804,"-22.89558","-43.58372",45
05-17-2022 12:48:29,D53521,369,"-22.90275","-43.18372",27
05-17-2022 12:48:29,D86074,864,"-22.87575","-43.46363",0
05-17-2022 12:48:29,D86128,864,"-22.88349","-43.4931",0
05-17-2022 12:48:29,D86223,843,"-22.90188","-43.55632",26
05-17-2022 12:48:29,D86270,864,"-22.88231","-43.48447",0
05-17-2022 12:48:29,D86326,838,"-22.90838","-43.5645",0
05-17-2022 12:48:29,D87704,2307,"-22.91825","-43.60834",0
05-17-2022 12:48:30,A29009,473,"-22.89915","-43.22551",31
05-17-2022 12:48:30,A29058,474,"-22.92572","-43.67899",44
05-17-2022 12:48:30,A29094,583,"-22.98641","-43.22975",16
05-17-2022 12:48:30,A29124,292,"-22.87012","-43.27624",56
05-17-2022 12:48:30,A29185,461,"-22.9837","-43.21559",26
05-17-2022 12:48:30,A41278,309,"-22.90552","-43.19704",0
05-17-2022 12:48:30,A41442,100,"-22.98441","-43.19478",22
05-17-2022 12:48:30,A41463,463,"-22.91055","-43.21594",35
05-17-2022 12:48:30,A41466,108,"-22.90485","-43.19198",0
05-17-2022 12:48:30,A48008,415,"-22.98388","-43.21031",24
05-17-2022 12:48:30,A48012,426,"-22.9852","-43.19188",0
05-17-2022 12:48:30,A48084,133,"-22.933","-43.18005",0
05-17-2022 12:48:30,A48151,426,"-22.93283","-43.24129",1
05-17-2022 12:48:30,A48172,426,"-22.92346","-43.22981",23
05-17-2022 12:48:30,A71506,100,"-22.90617","-43.17592",5
05-17-2022 12:48:30,A72058,507,"-22.93563","-43.18942",4
05-17-2022 12:48:30,B10419,2342,"-22.89979","-43.1818",2
05-17-2022 12:48:30,B11526,362,"-22.83514","-43.26188",0
05-17-2022 12:48:30,B11530,300,"-22.90122","-43.17998",0
05-17-2022 12:48:30,B11573,363,"-22.90472","-43.28854",0
05-17-2022 12:48:30,B11656,908,"-22.86844","-43.29426",0
05-17-2022 12:48:30,B11663,665,"-22.80706","-43.36475",10
05-17-2022 12:48:30,B25556,249,"-22.90998","-43.22007",7
05-17-2022 12:48:30,B27019,629,"-22.84963","-43.31008",0
